time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-08T13:51:23.203Z,31.67664352,-104.3903452,6.542895508,2.7,ml,28,55,0.09448119585,0.3,tx,tx2021tsqh,2021-10-09T04:16:48.040Z,"55 km S of Whites City, New Mexico",earthquake,0.960110668,1.233280773,0.1,16,reviewed,tx,tx
2021-10-08T13:45:12.340Z,19.242166519165,-155.422164916992,36.8699989318848,1.91999996,md,37,176,,0.119999997,hv,hv72745972,2021-10-08T13:48:22.610Z,"7 km NE of Pāhala, Hawaii",earthquake,0.73,1.09000003,0.469999999,5,automatic,hv,hv
2021-10-08T13:24:14.677Z,-6.076,151.7018,10,4.9,mb,,128,12.262,1.04,us,us6000fsyn,2021-10-08T15:40:26.040Z,"182 km ESE of Kimbe, Papua New Guinea",earthquake,14,1.9,0.08,49,reviewed,us,us
2021-10-08T13:22:43.590Z,44.2726667,-115.0128333,6.94,2.15,ml,12,76,0.708,0.24,mb,mb80526219,2021-10-08T16:03:43.070Z,"8 km NW of Stanley, Idaho",earthquake,0.7,1.73,0.168,14,reviewed,mb,mb
2021-10-08T13:18:04.841Z,38.1716,-117.855,9.4,1.6,ml,22,69.13,0.016,0.0826,nn,nn00825196,2021-10-09T02:38:08.874Z,"32 km SE of Mina, Nevada",earthquake,,0.6,0.36,11,reviewed,nn,nn
2021-10-08T13:17:49.071Z,44.3135,-115.0272,9.03,2.7,ml,,56,0.712,0.71,us,us6000fsyg,2021-10-08T15:59:00.040Z,"12 km NNW of Stanley, Idaho",earthquake,2.3,10.3,0.049,54,reviewed,us,us
2021-10-08T13:17:22.600Z,35.6528333,-117.459,11.18,1.23,ml,15,190,0.1345,0.16,ci,ci40065760,2021-10-08T18:22:28.886Z,"14km SSW of Searles Valley, CA",earthquake,0.54,0.48,0.122,15,reviewed,ci,ci
2021-10-08T13:17:04.551Z,31.17764626,-103.4839314,2.969482422,1.9,ml,14,62,0.01101503932,0.3,tx,tx2021tspd,2021-10-08T16:39:33.916Z,"21 km SSE of Lindsay, Texas",earthquake,2.018418814,1.128417311,0.2,8,reviewed,tx,tx
2021-10-08T13:14:26.610Z,37.5741667,-118.8208333,0.76,0.37,md,7,295,0.01714,0.04,nc,nc73637015,2021-10-08T15:58:10.542Z,"12km W of Toms Place, CA",earthquake,1.45,0.4,0.252,8,reviewed,nc,nc
2021-10-08T13:06:54.690Z,38.8260002,-122.7633362,2.01,0.67,md,14,131,0.006806,0.01,nc,nc73637010,2021-10-08T14:06:10.712Z,"4km W of Cobb, CA",earthquake,0.31,0.53,0.14,2,automatic,nc,nc
2021-10-08T13:01:50.606Z,59.6711,-152.0933,64.7,1.5,ml,,,,0.1,ak,ak021cwxrh90,2021-10-08T13:04:18.091Z,"18 km SW of Anchor Point, Alaska",earthquake,,1.9,,,automatic,ak,ak
2021-10-08T12:44:39.762Z,2.0265,128.5349,64.74,4.3,mb,,130,1.707,0.53,us,us6000fsyd,2021-10-08T13:11:13.040Z,"67 km ENE of Tobelo, Indonesia",earthquake,11.5,11.2,0.177,9,reviewed,us,us
2021-10-08T12:39:32.504Z,63.444,-153.0285,0.1,1.4,ml,,,,0.71,ak,ak021cwxe5gj,2021-10-08T12:43:35.628Z,"60 km SW of Lake Minchumina, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-10-08T12:34:25.549Z,38.105,-118.968,8.1,1.1,ml,16,94.49,0.392,0.3306,nn,nn00825192,2021-10-08T12:37:48.605Z,"17 km ENE of Mono City, California",earthquake,,3.4,0.34,9,automatic,nn,nn
2021-10-08T12:33:09.706Z,38.0908,-118.9696,0,0.8,ml,10,123.77,0.399,0.3692,nn,nn00825191,2021-10-08T12:37:16.544Z,"16 km ENE of Mono City, California",earthquake,,57.4,0.24,5,automatic,nn,nn
2021-10-08T12:28:57.380Z,36.139,-97.27716667,8.52,0.92,ml,32,107,0.1259752794,0.22,ok,ok2021tsno,2021-10-11T13:14:46.925Z,"9 km E of Orlando, Oklahoma",earthquake,,2.4,0.22,14,reviewed,ok,ok
2021-10-08T12:27:47.268Z,38.4698,-119.4792,2.5,-0.3,ml,4,268.59,0.018,0.1623,nn,nn00825210,2021-10-09T02:38:15.819Z,"5 km S of Walker, California",earthquake,,2.9,0,2,reviewed,nn,nn
2021-10-08T12:27:31.178Z,38.1797,-117.891,11,0.3,ml,16,106.45,0.024,0.1121,nn,nn00825190,2021-10-09T02:38:05.798Z,"30 km SE of Mina, Nevada",earthquake,,1,0.4,7,reviewed,nn,nn
2021-10-08T12:26:36.700Z,38.5153333,-119.5393333,4.63,0.95,md,11,71,0.01944,0.09,nc,nc73637000,2021-10-09T00:49:14.061Z,"30km SE of Markleeville, CA",earthquake,0.26,0.35,0.118,8,reviewed,nc,nc
2021-10-08T12:16:55.476Z,31.67458066,-104.3895193,6.825683594,2.7,ml,27,56,0.09503108608,0.3,tx,tx2021tsne,2021-10-08T15:55:25.418Z,"55 km S of Whites City, New Mexico",earthquake,1.0474179880000003,1.379486387,0.2,16,reviewed,tx,tx
2021-10-08T12:06:11.640Z,40.577,-124.9398333,9.24,2.72,md,15,287,0.4702,0.08,nc,nc73636995,2021-10-09T01:31:13.722Z,"57km W of Ferndale, CA",earthquake,0.64,1.43,0.149,35,reviewed,nc,nc
2021-10-08T12:03:00.668Z,57.1697,-156.1104,1.2,2,ml,,,,0.4,ak,ak021cwx6d82,2021-10-08T12:10:52.154Z,"86 km ESE of Ugashik, Alaska",earthquake,,1.4,,,automatic,ak,ak
2021-10-08T12:00:04.640Z,19.1685009002686,-155.472839355469,29.7099990844727,1.82000005,md,33,158,,0.129999995,hv,hv72745912,2021-10-08T12:03:23.190Z,"3 km S of Pāhala, Hawaii",earthquake,0.6,0.819999993,1.54999995,10,automatic,hv,hv
2021-10-08T11:54:06.500Z,46.9493333333333,-121.936666666667,10.53,-0.32,md,9,115,0.03625,0.08,uw,uw61501843,2021-10-08T18:14:09.820Z,"16 km SSE of Carbonado, Washington",earthquake,0.77,0.76,0.0686847225383188,8,reviewed,uw,uw
2021-10-08T11:53:39.530Z,46.946,-121.953,11.44,0.21,ml,12,134,0.02911,0.11,uw,uw61779022,2021-10-08T17:42:52.670Z,"16 km SSE of Carbonado, Washington",earthquake,0.42,0.74,0.0494000575603861,4,reviewed,uw,uw
2021-10-08T11:49:46.750Z,45.0205,-112.6146667,5.36,0.78,ml,8,141,0.255,0.16,mb,mb80526254,2021-10-08T21:14:45.400Z,"Western Montana",earthquake,0.85,8.62,0.221,6,reviewed,mb,mb
2021-10-08T11:47:14.510Z,45.3715,-121.710333333333,1.23,0.47,ml,9,73,0.01336,0.1,uw,uw61779017,2021-10-08T17:32:30.170Z,"8 km NNE of Government Camp, Oregon",earthquake,0.26,0.15,0.244987944035676,4,reviewed,uw,uw
2021-10-08T11:42:09.217Z,60.4445,-140.8256,6.3,1.6,ml,,,,0.78,ak,ak021cwwtb7e,2021-10-08T11:47:59.368Z,"117 km NNW of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-08T11:35:59.763Z,62.8194,-150.6385,84.7,1.4,ml,,,,0.49,ak,ak021cwwrx3r,2021-10-08T11:40:38.116Z,"36 km N of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-08T11:34:01.440Z,19.1866664886475,-155.474334716797,36.8199996948242,2.19000006,md,45,86,,0.140000001,hv,hv72745887,2021-10-08T11:37:34.100Z,"1 km SSE of Pāhala, Hawaii",earthquake,0.53,0.75,1.49000001,24,automatic,hv,hv
2021-10-08T11:29:21.270Z,35.8445,-117.6646667,5.82,0.63,ml,13,84,0.06166,0.12,ci,ci40065728,2021-10-08T18:24:24.966Z,"24km ESE of Little Lake, CA",earthquake,0.21,0.61,0.253,8,reviewed,ci,ci
2021-10-08T11:28:02.272Z,59.4998,-152.6559,76.4,1.9,ml,,,,0.36,ak,ak021cwwqamw,2021-10-08T11:33:47.098Z,"44 km WNW of Nanwalek, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-10-08T11:23:33.580Z,44.341,-115.2071667,9.93,2.29,ml,14,83,0.839,0.25,mb,mb80526199,2021-10-08T17:34:37.950Z,"25 km WNW of Stanley, Idaho",earthquake,0.92,1.84,0.116,15,reviewed,mb,mb
2021-10-08T11:20:08.331Z,38.1639,-117.9207,11.6,1.2,ml,16,74.08,0.039,0.095,nn,nn00825184,2021-10-08T11:23:17.942Z,"30 km SSE of Mina, Nevada",earthquake,,0.4,0.34,9,automatic,nn,nn
2021-10-08T11:19:36.550Z,38.8218333,-122.758,0.26,1.25,md,44,37,0.01269,0.06,nc,nc73636990,2021-10-09T01:03:10.796Z,"3km W of Cobb, CA",earthquake,0.13,0.21,0.11,9,reviewed,nc,nc
2021-10-08T11:18:31.145Z,39.4105,-119.6958,5.8,0.9,ml,18,67.36,0.057,0.1264,nn,nn00825180,2021-10-09T02:38:03.988Z,"11 km NNW of Virginia City, Nevada",earthquake,,1.5,0.25,8,reviewed,nn,nn
2021-10-08T11:12:18.720Z,58.392,-155.116833333333,31.43,0.87,ml,6,145,,0.11,av,av91389456,2021-10-08T20:27:06.490Z,"95 km ESE of King Salmon, Alaska",earthquake,0.7,0.92,0.477225520211848,6,reviewed,av,av
2021-10-08T11:12:13.930Z,58.3778333333333,-155.0925,29.29,0.87,ml,8,139,,0.23,av,av91042323,2021-10-08T20:24:40.760Z,"97 km NNW of Karluk, Alaska",earthquake,1.07,1.7,0.427163436020723,8,reviewed,av,av
2021-10-08T11:11:22.992Z,58.3888,-155.098,26.4,1.3,ml,,,,0.57,ak,ak021cwwmp1z,2021-10-08T20:07:21.980Z,"96 km ESE of King Salmon, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-10-08T11:07:04.304Z,63.4655,-151.344,0.8,1.6,ml,,,,1.13,ak,ak021cwwlsrl,2021-10-08T11:12:04.101Z,"20 km ESE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-08T10:51:40.546Z,-23.6068,179.4678,539.27,4.1,mb,,131,5.98,0.57,us,us6000fsxt,2021-10-08T11:41:50.040Z,"south of the Fiji Islands",earthquake,15.3,9.7,0.109,24,reviewed,us,us
2021-10-08T10:50:18.320Z,60.356,-152.643666666667,14.22,-0.28,ml,7,320,,0.06,av,av91042353,2021-10-08T22:03:46.300Z,"Southern Alaska",earthquake,1.12,0.65,0.166378851768836,6,reviewed,av,av
2021-10-08T10:38:50.730Z,19.263,-155.1485,40.97,2.01,md,41,208,,0.12,hv,hv72745852,2021-10-08T20:06:22.060Z,"21 km SSE of Volcano, Hawaii",earthquake,0.64,0.51,0.137778659920552,20,reviewed,hv,hv
2021-10-08T10:35:06.501Z,61.7745,-151.7588,106.5,1.8,ml,,,,0.49,ak,ak021cww6det,2021-10-08T11:09:53.584Z,"30 km SW of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-08T10:22:07.270Z,39.7033333,-110.7211667,-3.26,1.09,md,7,143,0.03156,0.07,uu,uu60462187,2021-10-08T15:48:44.930Z,"7 km ENE of Kenilworth, Utah",earthquake,0.69,0.87,0.188,7,reviewed,uu,uu
2021-10-08T10:22:05.640Z,19.1626663208008,-155.471328735352,31.8199996948242,2.36999989,md,48,96,,0.109999999,hv,hv72745837,2021-10-08T10:27:35.740Z,"4 km S of Pāhala, Hawaii",earthquake,0.47,0.670000017,1.88,27,automatic,hv,hv
2021-10-08T10:21:48.410Z,38.8331667,-122.819,1.84,1.45,md,43,52,0.01199,0.03,nc,nc73636985,2021-10-09T00:49:13.711Z,"8km NW of The Geysers, CA",earthquake,0.14,0.21,0.193,14,reviewed,nc,nc
2021-10-08T10:04:53.941Z,4.4084,95.4031,64.27,5.2,mb,,107,1.741,1.06,us,us6000fsxi,2021-10-08T12:02:55.045Z,"85 km WNW of Meulaboh, Indonesia",earthquake,8.4,6.9,0.053,120,reviewed,us,us
2021-10-08T09:55:48.500Z,41.1338333,-122.1603333,3.7,1.59,md,17,75,0.126,0.1,nc,nc73636980,2021-10-09T23:23:15.093Z,"12km SE of Dunsmuir, CA",earthquake,0.3,5.57,0.288,19,reviewed,nc,nc
2021-10-08T09:52:26.410Z,19.1608333587646,-155.469665527344,31.9799995422363,1.86,ml,45,99,,0.119999997,hv,hv72745802,2021-10-08T09:57:56.630Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.47,0.75,4.34,4,automatic,hv,hv
2021-10-08T09:31:19.710Z,34.87933333,-97.67233333,5.41,1.79,ml,63,50,0.07108605049,0.27,ok,ok2021tshs,2021-10-08T12:24:33.817Z,"3 km E of Bradley, Oklahoma",earthquake,,0.6,0.24,32,reviewed,ok,ok
2021-10-08T09:30:00.442Z,62.9053,-150.8626,111,2.2,ml,,,,0.39,ak,ak021cwvjupe,2021-10-08T10:14:46.040Z,"45 km N of Petersville, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-10-08T09:27:58.627Z,-49.1481,124.8392,10,4.6,mb,,116,17.174,0.52,us,us6000fsxe,2021-10-08T10:28:47.040Z,"western Indian-Antarctic Ridge",earthquake,7.6,1.9,0.129,18,reviewed,us,us
2021-10-08T09:20:22.470Z,33.3166667,-116.8948333,20.33,0.63,ml,15,60,0.04564,0.15,ci,ci40065688,2021-10-08T18:17:34.327Z,"5km SSW of Palomar Observatory, CA",earthquake,0.32,0.53,0.089,7,reviewed,ci,ci
2021-10-08T09:12:55.910Z,38.7999992,-122.7441635,0.32,1.15,md,21,106,0.01217,0.07,nc,nc73636975,2021-10-08T09:44:12.252Z,"3km NNE of The Geysers, CA",earthquake,0.25,0.52,0.08,6,automatic,nc,nc
2021-10-08T09:12:07.410Z,34.88333333,-97.6945,7.62,0.8,ml,20,92,0.08548322528,0.31,ok,ok2021tshb,2021-10-11T13:08:25.867Z,"1 km ENE of Bradley, Oklahoma",earthquake,,0.9,0.25,8,reviewed,ok,ok
2021-10-08T09:11:39.180Z,36.0193333,-120.5821667,4.25,1.43,md,24,77,0.03824,0.07,nc,nc73636970,2021-10-08T20:30:13.071Z,"19km NW of Parkfield, CA",earthquake,0.21,0.34,0.219,16,reviewed,nc,nc
2021-10-08T09:10:51.917Z,40.0759,-119.7313,14.6,1.2,ml,8,144.25,0.094,0.1738,nn,nn00825224,2021-10-09T02:38:29.367Z,"17 km NW of Sutcliffe, Nevada",earthquake,,2.3,0.18,7,reviewed,nn,nn
2021-10-08T09:03:45.980Z,38.7985,-122.7438333,0.52,1.32,md,38,49,0.01259,0.07,nc,nc73636965,2021-10-08T23:02:14.107Z,"3km NNE of The Geysers, CA",earthquake,0.15,0.23,0.113,8,reviewed,nc,nc
2021-10-08T09:02:09.040Z,38.1385,-118.0058,8,0.6,ml,11,157.46,0.036,0.0498,nn,nn00825179,2021-10-08T09:06:07.785Z,"29 km SSE of Mina, Nevada",earthquake,,0.4,0.42,7,automatic,nn,nn
2021-10-08T08:54:20.592Z,61.6732,-149.7083,0,1.6,ml,,,,0.65,ak,ak021cwv3lv0,2021-10-08T08:59:08.741Z,"7 km NE of Houston, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-08T08:53:13.410Z,35.6048333,-117.4655,10.41,1.22,ml,14,136,0.1146,0.09,ci,ci40065680,2021-10-08T18:12:24.436Z,"19km SSW of Searles Valley, CA",earthquake,0.27,0.63,0.207,5,reviewed,ci,ci
2021-10-08T08:50:47.750Z,61.168,-145.8776,24.1,1.9,ml,,,,0.79,ak,ak021cwv2t3d,2021-10-08T08:59:08.602Z,"25 km E of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-08T08:49:22.470Z,38.8100014,-122.8183365,3.06,1.18,md,30,65,0.008546,0.02,nc,nc73636960,2021-10-08T11:28:12.812Z,"6km NW of The Geysers, CA",earthquake,0.23,0.4,0.01,4,automatic,nc,nc
2021-10-08T08:35:14.620Z,19.1225,-67.6331,18,3.42,md,17,220,0.7539,0.84,pr,pr2021281002,2021-10-08T10:36:38.291Z,"89 km NW of San Antonio, Puerto Rico",earthquake,5.57,11.46,0.2,5,reviewed,pr,pr
2021-10-08T08:22:26.860Z,38.8188324,-122.8069992,2.48,0.84,md,15,60,0.00515,0.02,nc,nc73636950,2021-10-08T08:49:11.910Z,"6km NW of The Geysers, CA",earthquake,0.31,0.76,,1,automatic,nc,nc
2021-10-08T08:21:55.930Z,36.5995,-121.212,0.82,1.45,md,21,137,0.03504,0.1,nc,nc73636945,2021-10-08T22:30:13.126Z,"10km NW of Pinnacles, CA",earthquake,0.45,0.56,0.242,21,reviewed,nc,nc
2021-10-08T08:21:32.620Z,44.384,-115.2131667,16.78,2.34,ml,14,84,0.842,0.28,mb,mb80526194,2021-10-08T17:45:20.540Z,"28 km NW of Stanley, Idaho",earthquake,1.09,1.98,0.126,14,reviewed,mb,mb
2021-10-08T08:19:12.075Z,31.67426831,-104.5020276,7.391259766,2.1,ml,17,78,0.005778304065,0.3,tx,tx2021tsfi,2021-10-08T16:12:24.497Z,"56 km SSW of Whites City, New Mexico",earthquake,1.720662211,1.085835161,0.2,7,reviewed,tx,tx
2021-10-08T08:10:15.453Z,61.7484,-148.5078,35.1,1.2,ml,,,,0.49,ak,ak021cwuu16z,2021-10-08T19:07:23.340Z,"5 km SSW of Chickaloon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-08T07:54:53.170Z,33.5963333,-116.8076667,6.43,0.35,ml,18,73,0.08397,0.18,ci,ci40065664,2021-10-08T17:51:38.663Z,"13km WNW of Anza, CA",earthquake,0.28,1.01,0.126,6,reviewed,ci,ci
2021-10-08T07:54:07.250Z,17.8933,-66.9571,8,2.57,md,19,224,0.113,0.1,pr,pr2021281001,2021-10-08T08:57:37.701Z,"Puerto Rico region",earthquake,0.42,1.6,0.15,6,reviewed,pr,pr
2021-10-08T07:49:47.747Z,67.5357,-146.2514,2.5,2.3,ml,,,,0.69,ak,ak021cwuh5rq,2021-10-08T07:53:51.173Z,"58 km N of Venetie, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-08T07:21:51.212Z,61.7046,-151.719,99,1.8,ml,,,,0.37,ak,ak021cwub5zl,2021-10-08T07:53:51.040Z,"36 km SSW of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-08T07:18:56.730Z,38.7878342,-122.7454987,1.68,1.14,md,18,84,0.008252,0.02,nc,nc73636940,2021-10-08T07:52:12.898Z,"2km NE of The Geysers, CA",earthquake,0.26,0.53,0.04,4,automatic,nc,nc
2021-10-08T07:11:07.268Z,31.67938011,-104.3935997,6.74855957,2.7,ml,30,54,0.09199722289,0.3,tx,tx2021tsdc,2021-10-08T16:05:51.508Z,"55 km S of Whites City, New Mexico",earthquake,0.9219381573999998,1.137041771,0.2,18,reviewed,tx,tx
2021-10-08T07:05:09.680Z,51.527,-177.678,30.16,1.95,ml,4,346,,0.04,av,av91042358,2021-10-08T22:08:03.290Z,"81 km WSW of Adak, Alaska",earthquake,2.5,1.49,0.129359111498913,4,reviewed,av,av
2021-10-08T07:01:19.050Z,19.2121658325195,-155.403839111328,31.4099998474121,1.89999998,md,26,151,,0.119999997,hv,hv72745677,2021-10-08T07:04:33.000Z,"7 km E of Pāhala, Hawaii",earthquake,0.68,0.779999971,0.620000005,5,automatic,hv,hv
2021-10-08T06:57:38.000Z,19.1831665039062,-155.48567199707,34.3199996948242,2.02999997,md,42,72,,0.150000006,hv,hv72745672,2021-10-08T07:00:58.800Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.5,0.870000005,1.02999997,15,automatic,hv,hv
2021-10-08T06:43:07.608Z,-23.9165,-66.7708,203.9,4.5,mb,,70,1.61,0.61,us,us6000fswp,2021-10-08T06:57:56.040Z,"56 km NW of San Antonio de los Cobres, Argentina",earthquake,9.4,7.6,0.14,15,reviewed,us,us
2021-10-08T06:36:33.615Z,51.6626,-178.4868,10,2.8,ml,,160,0.202,0.87,us,us6000ft4l,2021-10-09T04:17:00.040Z,"130 km W of Adak, Alaska",earthquake,1.2,1.9,0.128,8,reviewed,us,us
2021-10-08T06:36:19.960Z,19.1878337860107,-155.475006103516,37.6100006103516,2.04999995,md,36,123,,0.180000007,hv,hv72745647,2021-10-08T06:39:38.890Z,"1 km SSE of Pāhala, Hawaii",earthquake,0.9,1.26999998,1.07000005,7,automatic,hv,hv
2021-10-08T06:32:54.030Z,19.2193336486816,-155.43049621582,34.5999984741211,2.23000002,md,47,130,,0.129999995,hv,hv72745642,2021-10-08T06:36:05.650Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.54,0.75999999,1.25999999,21,automatic,hv,hv
2021-10-08T06:27:18.530Z,33.5301667,-116.4113333,2.93,1.1,ml,34,80,0.1207,0.18,ci,ci40065648,2021-10-08T13:56:27.320Z,"18km SSW of La Quinta, CA",earthquake,0.24,0.64,0.163,28,reviewed,ci,ci
2021-10-08T06:25:05.620Z,19.1891666666667,-155.476833333333,34.38,3.5,ml,55,84,,0.12,hv,hv72745632,2021-10-09T06:26:51.245Z,"1 km S of Pāhala, Hawaii",earthquake,0.39,0.51,0.227584108729493,38,reviewed,hv,hv
2021-10-08T06:24:45.940Z,38.8338318,-122.8181686,1.78,0.85,md,10,72,0.01219,0.01,nc,nc73636935,2021-10-08T06:40:11.266Z,"8km NW of The Geysers, CA",earthquake,0.33,0.83,,1,automatic,nc,nc
2021-10-08T06:22:58.440Z,38.8331667,-122.8173333,1.99,1.7,md,58,26,0.01129,0.05,nc,nc73636930,2021-10-08T19:57:14.304Z,"8km NW of The Geysers, CA",earthquake,0.13,0.17,0.21,25,reviewed,nc,nc
2021-10-08T05:56:53.059Z,62.614,-151.4063,12.1,1.6,ml,,,,0.56,ak,ak021cwtbszc,2021-10-08T06:00:49.007Z,"35 km WNW of Petersville, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-08T05:48:38.010Z,35.6905,-117.4721667,6.67,0.97,ml,14,246,0.1613,0.16,ci,ci40065632,2021-10-08T17:42:22.241Z,"10km SW of Searles Valley, CA",earthquake,0.73,0.94,0.062,6,reviewed,ci,ci
2021-10-08T05:45:09.961Z,61.1463,-147.8398,0,1.3,ml,,,,0.98,ak,ak021cwt9cs4,2021-10-08T18:59:02.268Z,"61 km NE of Whittier, Alaska",ice quake,,0.4,,,automatic,ak,ak
2021-10-08T05:36:00.130Z,37.6985,-122.5258333,6.62,1.62,md,47,163,0.09179,0.07,nc,nc73636925,2021-10-08T19:24:13.187Z,"4km SSW of San Francisco Zoo, CA",earthquake,0.22,0.35,0.227,34,reviewed,nc,nc
2021-10-08T05:33:55.470Z,19.1261672973633,-155.406326293945,32.3600006103516,2.20000005,md,45,182,,0.100000001,hv,hv72745582,2021-10-08T05:37:16.870Z,"11 km SE of Pāhala, Hawaii",earthquake,0.53,0.870000005,0.889999986,23,automatic,hv,hv
2021-10-08T05:32:53.200Z,39.4246667,-110.2983333,-2.02,1.43,ml,10,199,0.02074,0.1,uu,uu60462182,2021-10-08T15:47:40.670Z,"16 km SSE of Sunnyside, Utah",earthquake,0.84,0.91,0.095,2,reviewed,uu,uu
2021-10-08T05:25:47.900Z,47.7266666666667,-120.305,2.84,0.32,ml,10,94,0.08187,0.05,uw,uw61778987,2021-10-08T16:43:33.950Z,"9 km NW of Entiat, Washington",earthquake,0.21,1.31,0.266465352501963,4,reviewed,uw,uw
2021-10-08T05:10:25.165Z,65.6305,-148.3781,2.9,1.7,ml,,,,0.33,ak,ak021cwt1vw4,2021-10-08T05:15:43.608Z,"14 km NNE of Livengood, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-08T05:01:46.331Z,56.7438,-141.4055,10,3,ml,,173,3.057,0.42,us,us6000fswb,2021-10-08T18:59:01.985Z,"off the coast of Southeastern Alaska",earthquake,9.1,2,0.047,60,reviewed,us,us
2021-10-08T04:58:51.500Z,38.8396683,-122.8795013,1.84,0.37,md,6,152,0.008503,0.03,nc,nc73636915,2021-10-08T05:16:11.730Z,"12km ENE of Cloverdale, CA",earthquake,0.88,0.61,0.03,2,automatic,nc,nc
2021-10-08T04:48:09.100Z,39.424,-110.298,-2.11,1.59,md,9,199,0.02099,0.11,uu,uu60462177,2021-10-08T15:45:34.890Z,"16 km SSE of Sunnyside, Utah",earthquake,1.04,1.17,0.173,8,reviewed,uu,uu
2021-10-08T04:46:42.660Z,44.2733333,-114.9983333,4.32,2.12,ml,14,75,0.697,0.16,mb,mb80526189,2021-10-08T14:53:07.340Z,"7 km NW of Stanley, Idaho",earthquake,0.71,1.29,0.13,12,reviewed,mb,mb
2021-10-08T04:46:17.060Z,19.5286,-66.3221,11,3.79,md,21,243,1.2426,0.31,pr,pr2021281000,2021-10-08T18:56:48.287Z,"117 km N of Brenas, Puerto Rico",earthquake,1.82,2.92,0.07,12,reviewed,pr,pr
2021-10-08T04:43:51.770Z,38.5416667,-119.5323333,4.86,1.06,md,14,70,0.02697,0.09,nc,nc73636910,2021-10-08T07:31:11.849Z,"28km SE of Markleeville, CA",earthquake,0.32,0.42,0.274,9,reviewed,nc,nc
2021-10-08T04:43:40.444Z,66.3315,-153.0939,6.9,2.1,ml,,,,0.84,ak,ak021cwsnk3i,2021-10-08T04:48:50.150Z,"30 km SW of Alatna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-08T04:43:12.522Z,-17.6397,-178.3478,486.93,4.2,mb,,99,3.32,0.69,us,us6000fsw9,2021-10-08T04:59:31.040Z,"252 km E of Levuka, Fiji",earthquake,14.8,9.4,0.047,125,reviewed,us,us
2021-10-08T04:39:19.040Z,37.6221667,-118.8471667,1.41,0.07,md,9,109,0.01192,0.02,nc,nc73636905,2021-10-08T06:04:29.529Z,"12km E of Mammoth Lakes, CA",earthquake,0.36,0.51,0.274,9,reviewed,nc,nc
2021-10-08T04:33:45.987Z,38.093,-118.9492,7.1,0.7,ml,14,120.62,0.384,0.121,nn,nn00825220,2021-10-09T02:38:27.780Z,"18 km ENE of Mono City, California",earthquake,,8.4,0.45,3,reviewed,nn,nn
2021-10-08T04:31:57.150Z,44.249,-114.9898333,8.75,2.47,ml,11,115,0.696,0.16,mb,mb80526179,2021-10-08T14:59:11.040Z,"5 km NW of Stanley, Idaho",earthquake,0.65,1.34,0.164,17,reviewed,mb,mb
2021-10-08T04:25:28.770Z,44.2676667,-114.9925,3.78,2.43,ml,12,101,0.694,0.12,mb,mb80526169,2021-10-08T16:11:21.090Z,"7 km NW of Stanley, Idaho",earthquake,0.66,2.09,0.128,17,reviewed,mb,mb
2021-10-08T04:19:09.630Z,61.8119,-149.7804,38.4,1.3,ml,,,,1.01,ak,ak021cwsicj7,2021-10-08T04:21:56.995Z,"15 km ENE of Willow, Alaska",earthquake,,1.2,,,automatic,ak,ak
2021-10-08T04:16:52.205Z,63.0597,-149.7542,88.6,1.7,ml,,,,0.56,ak,ak021cwshso4,2021-10-08T04:21:56.852Z,"54 km SW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-10-08T04:14:25.980Z,38.8306656,-122.8033371,1.94,0.77,md,23,42,0.008966,0.01,nc,nc73636900,2021-10-08T04:52:12.683Z,"7km W of Cobb, CA",earthquake,0.19,0.4,0.4,3,automatic,nc,nc
2021-10-08T04:13:33.500Z,19.1564998626709,-155.4931640625,35.0699996948242,1.77999997,md,31,165,,0.200000003,hv,hv72745462,2021-10-08T04:16:53.950Z,"5 km SSW of Pāhala, Hawaii",earthquake,0.69,1.23000002,0.970000029,7,automatic,hv,hv
2021-10-08T04:13:26.020Z,38.8308333,-122.8021667,2.16,1.86,md,64,34,0.00966,0.05,nc,nc73636890,2021-10-08T21:09:11.041Z,"7km W of Cobb, CA",earthquake,0.12,0.19,0.179,36,reviewed,nc,nc
